Asset Center,Asset Title,Access Manager Value,Asset Status,User Name,User UUPIC,User Duty Center,Org Code,Business Phone,Primary E-mail,Primary Affiliation Agreement,Identity Status,Request Number,Submitted Date,Request Type,Request Status,Is Currently Provisioned,Provisioned Date,Role Title,Privileged Role Type,Selected Value,Request Role Status
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe160,437742144,HQ,LM020,202.358.3921,redacted,redacted,Active,NR-AR-000297072,41394,Add,Provisioned,Yes,41411,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe16000,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002910413,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe16001,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe16002,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002002991,42600,Bulk,Provisioned,Yes,42600,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe16004,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe16007,706406906,HQ,JD000,,redacted,redacted,Active,Add-002456698,42891,Add,Provisioned,Yes,42891,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe16011,568938122,MSFC,EV73,redacted,redacted,redacted,Active,Add-002507694,42905,Add,Provisioned,Yes,42908,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16018,478737206,HQ,JD000,540.226.3035,redacted,redacted,Active,Add-002180436,42724,Add,Provisioned,Yes,42725,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Piwik,16868,Active,jdoe1602,432379233,HQ,LM020,202.358.0627,redacted,redacted,Active,Bulk-002878162,43125,Bulk,Provisioned,Yes,43125,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe1603,844306133,HQ,IA000,,redacted,redacted,Active,Add-002895953,43137,Add,Provisioned,Yes,43137,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ FASD CRAS Administrator,15721,Active,jdoe16038,250943489,HQ,LM020,redacted,redacted,redacted,Active,Add-002197502,42740,Add,Provisioned,Yes,42740,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16039,243414432,HQ,JD000,571.527.5832,redacted,redacted,Active,Modify-002240457,42765,Modify,Provisioned,Yes,42765,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe1604,242459114,HQ,JD000,202.358.0839,redacted,redacted,Active,Add-002348307,42830,Add,Provisioned,Yes,42834,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16040,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16041,242459114,HQ,JD000,202.358.0839,redacted,redacted,Active,Modify-002819725,43082,Modify,Provisioned,Yes,43084,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices CloudAware,14038,Active,jdoe16043,877882544,HQ,JD000,,redacted,redacted,Active,Modify-001767558,42452,Modify,Provisioned,Yes,42454,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe16044,401959566,GRC,VE00,216.433.5061,redacted,redacted,Active,Modify-002817865,43081,Modify,Provisioned,Yes,43088,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,jdoe16045,795270031,HQ,LM020,202.358.0486,redacted,redacted,Active,Add-002335484,42824,Add,Provisioned,Yes,42828,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16046,712549010,GSFC,705,redacted,redacted,redacted,Active,Add-001737230,42443,Add,Provisioned,Yes,42444,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe16047,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002002991,42600,Bulk,Provisioned,Yes,42600,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe16048,266895345,HQ,LM020,571.385.3987,redacted,redacted,Active,Modify-002434693,42881,Modify,Provisioned,Yes,42885,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16049,686848162,HQ,JD000,202.358.1393,redacted,redacted,Active,Bulk-002150769,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe16050,531348824,LARC,A5,757.864.9287,redacted,redacted,Active,Add-002755013,43035,Add,Provisioned,Yes,43038,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Splunk,15705,Active,jdoe16051,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002207927,42747,Add,Provisioned,Yes,42747,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,jdoe16052,904634321,HQ,VA020,202.358.1907,redacted,redacted,Active,Bulk-001468328,42305,Bulk,Provisioned,Yes,42305,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe16053,153907756,HQ,CJ000,202.358.1078,redacted,redacted,Active,Bulk-002402048,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe16054,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002002991,42600,Bulk,Provisioned,Yes,42600,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16055,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16056,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices CloudAware,14038,Active,jdoe16057,530387516,HQ,JD000,,redacted,redacted,Active,Add-001770680,42454,Add,Provisioned,Yes,42458,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Portfolio Management Tool,14607,Active,jdoe16058,383095411,HQ,LM020,952.261.4860,redacted,redacted,Active,Bulk-001525477,42348,Bulk,Provisioned,Yes,42348,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe16062,401959566,GRC,VE00,216.433.5061,redacted,redacted,Active,Modify-002817865,43081,Modify,Provisioned,Yes,43088,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16063,876705152,HQ,JD000,,redacted,redacted,Active,Bulk-002150757,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16064,345446750,LARC,B7,redacted,redacted,redacted,Active,Add-002196233,42740,Add,Provisioned,Yes,42740,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe16065,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002910413,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16066,553000711,HQ,JD000,417.849.6399,redacted,redacted,Active,Modify-002265009,42775,Modify,Provisioned,Yes,42776,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16067,390030180,ARC,TI,,redacted,redacted,Active,Add-002825251,43088,Add,Provisioned,Yes,43091,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe16068,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002874267,43124,Add,Provisioned,Yes,43124,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,jdoe16069,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,Bulk-001468330,42305,Bulk,Provisioned,Yes,42305,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Keysurvey,14080,Active,jdoe16070,408020103,HQ,LM023,202.358.2520,redacted,redacted,Active,Add-002380536,42851,Add,Provisioned,Yes,42859,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16071,668235664,HQ,LM020,202.358.0034,redacted,redacted,Active,Add-002544835,42926,Add,Provisioned,Yes,42926,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe16073,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16074,942132423,HQ,LM020,redacted,redacted,redacted,Active,Add-001649691,42418,Add,Provisioned,Yes,42424,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16075,729414603,HQ,LM020,202.358.4449,redacted,redacted,Active,Add-002406220,42865,Add,Provisioned,Yes,42865,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16077,483254942,HQ,JD000,703.760.0440,redacted,redacted,Active,Modify-002240456,42765,Modify,Provisioned,Yes,42765,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16078,712549010,GSFC,705,redacted,redacted,redacted,Active,Add-001737230,42443,Add,Provisioned,Yes,42444,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe16079,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002232066,42761,Add,Provisioned,Yes,42762,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Keysurvey,14080,Active,jdoe16080,408020103,HQ,LM023,202.358.2520,redacted,redacted,Active,Add-002380536,42851,Add,Provisioned,Yes,42859,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe1609,892631651,HQ,LM023,301.464.6638,redacted,redacted,Active,Add-002334322,42823,Add,Provisioned,Yes,42824,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe161,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002262691,42774,Modify,Provisioned,Yes,42782,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe1610,717850450,HQ,JD000,540.846.4506,redacted,redacted,Active,Bulk-002150763,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16100,374211055,HQ,JD000,,redacted,redacted,Active,Bulk-002150782,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Piwik,16868,Active,jdoe16107,432379233,HQ,LM020,202.358.0627,redacted,redacted,Active,Bulk-002878162,43125,Bulk,Provisioned,Yes,43125,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe1611,910457542,MSFC,EV73,redacted,redacted,redacted,Active,Add-002666545,42983,Add,Provisioned,Yes,42983,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe16114,219225653,HQ,ZA000,202.358.3989,redacted,redacted,Active,Add-002214142,42753,Add,Provisioned,Yes,42759,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16115,409824462,GRC,VM00,redacted,redacted,redacted,Active,Add-001905344,42544,Add,Provisioned,Yes,42549,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe16116,432379233,HQ,LM020,202.358.0627,redacted,redacted,Active,Add-002910983,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16137,729414603,HQ,LM020,202.358.4449,redacted,redacted,Active,Add-002406220,42865,Add,Provisioned,Yes,42865,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe16139,850676653,HQ,LM020,571.385.4012,redacted,redacted,Active,Add-001433424,42278,Add,Provisioned,Yes,42282,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16144,192741502,HQ,JF000,redacted,redacted,redacted,Active,Add-002208059,42747,Add,Provisioned,Yes,42747,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16146,978996832,HQ,JD000,,redacted,redacted,Active,Modify-002778332,43052,Modify,Provisioned,Yes,43052,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe16147,629227130,HQ,LM020,202.358.1271,redacted,redacted,Active,NR-AR-000250152,41179,Add,Provisioned,Yes,41183,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe1615,582438835,HQ,JD000,703.338.6450,redacted,redacted,Active,Add-002462826,42892,Add,Provisioned,Yes,42898,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,jdoe16150,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Add-002255843,42769,Add,Provisioned,Yes,42769,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16153,942132423,HQ,LM020,redacted,redacted,redacted,Active,Add-001649691,42418,Add,Provisioned,Yes,42424,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe16154,442172425,JSC,XS111,redacted,redacted,redacted,Active,Add-002614020,42978,Add,Provisioned,Yes,42979,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe16155,44216912,HQ,LM020,redacted,redacted,redacted,Active,Add-001659138,42419,Add,Provisioned,Yes,42423,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16159,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002321668,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16161,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002262691,42774,Modify,Provisioned,Yes,42782,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe16168,706406906,HQ,JD000,,redacted,redacted,Active,Add-002456698,42891,Add,Provisioned,Yes,42891,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe16171,124239051,HQ,LM020,202.358.2295,redacted,redacted,Active,NR-AR-000328872,41514,Add,Provisioned,Yes,41521,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe16175,531348824,LARC,A5,757.864.9287,redacted,redacted,Active,Add-002755013,43035,Add,Provisioned,Yes,43038,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Piwik,16868,Active,jdoe16178,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Bulk-002878164,43125,Bulk,Provisioned,Yes,43125,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe16183,582438835,HQ,JD000,703.338.6450,redacted,redacted,Active,Add-002462826,42892,Add,Provisioned,Yes,42898,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,jdoe16185,392738104,HQ,LM020,202.358.1196,redacted,redacted,Active,Bulk-001468331,42305,Bulk,Provisioned,Yes,42305,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16198,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe16200,64089760,HQ,JD000,703.582.8378,redacted,redacted,Active,Bulk-002150761,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe1621,44618942,HQ,JD000,,redacted,redacted,Active,Add-002348455,42830,Add,Provisioned,Yes,42834,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16214,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe1622,568938122,MSFC,EV73,redacted,redacted,redacted,Active,Add-002507694,42905,Add,Provisioned,Yes,42908,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe16224,668235664,HQ,LM020,202.358.0034,redacted,redacted,Active,Add-002544835,42926,Add,Provisioned,Yes,42926,bad_information,99 - Low Privilege,User,Provisioned
